stations;Id_bss;code_stations;date;Vigilance;Alerte;Alerte renforcee;Crise
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;13-Décembre;107.61;107.36;107.35;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;14-Décembre;107.61;107.36;107.35;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;15-Décembre;107.61;107.36;107.35;107.33
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;16-Décembre;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;17-Décembre;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;18-Décembre;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;19-Décembre;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;20-Décembre;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;21-Décembre;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;22-Décembre;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;23-Décembre;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;24-Décembre;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;25-Décembre;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;26-Décembre;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;27-Décembre;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;28-Décembre;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;29-Décembre;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;30-Décembre;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;31-Décembre;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;01-Janvier;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;02-Janvier;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;03-Janvier;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;04-Janvier;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;05-Janvier;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;06-Janvier;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;07-Janvier;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;08-Janvier;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;09-Janvier;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;10-Janvier;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;11-Janvier;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;12-Janvier;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;13-Janvier;107.66;107.37;107.35;107.31
"Nappe alluviale de L'AYGUES (SAINTE CECILE LES VIGNES) 
EARL DELHOME JM et B";OUGC84-1754;OUGC84-1754;14-Janvier;107.66;107.37;107.35;107.31
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;15-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;16-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;17-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;18-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;19-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;20-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;21-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;22-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;23-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;24-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;25-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;26-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;27-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;28-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;29-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;30-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;31-Janvier;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;01-Février;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;02-Février;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;03-Février;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;04-Février;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;05-Février;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;06-Février;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;07-Février;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;08-Février;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;09-Février;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;10-Février;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;11-Février;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;12-Février;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;13-Février;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;14-Février;181.17;180.92;180.68;180.67
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;15-Février;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;16-Février;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;17-Février;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;18-Février;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;19-Février;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;20-Février;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;21-Février;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;22-Février;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;23-Février;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;24-Février;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;25-Février;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;26-Février;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;27-Février;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;28-Février;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;01-Mars;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;02-Mars;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;03-Mars;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;04-Mars;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;05-Mars;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;06-Mars;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;07-Mars;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;08-Mars;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;09-Mars;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;10-Mars;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;11-Mars;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;12-Mars;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;13-Mars;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;14-Mars;181.11;180.75;180.72;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;15-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;16-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;17-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;18-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;19-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;20-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;21-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;22-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;23-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;24-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;25-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;26-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;27-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;28-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;29-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;30-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;31-Mars;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;01-Avril;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;02-Avril;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;03-Avril;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;04-Avril;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;05-Avril;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;06-Avril;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;07-Avril;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;08-Avril;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;09-Avril;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;10-Avril;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;11-Avril;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;12-Avril;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;13-Avril;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;14-Avril;181.38;180.85;180.71;180.69
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;15-Avril;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;16-Avril;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;17-Avril;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;18-Avril;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;19-Avril;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;20-Avril;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;21-Avril;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;22-Avril;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;23-Avril;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;24-Avril;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;25-Avril;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;26-Avril;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;27-Avril;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;28-Avril;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;29-Avril;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;30-Avril;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;01-Mai;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;02-Mai;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;03-Mai;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;04-Mai;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;05-Mai;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;06-Mai;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;07-Mai;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;08-Mai;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;09-Mai;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;10-Mai;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;11-Mai;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;12-Mai;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;13-Mai;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;14-Mai;181.41;180.84;180.82;180.72
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;15-Mai;181.33;181.06;180.93;180.82
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;16-Mai;181.33;181.06;180.93;180.82
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;17-Mai;181.33;181.06;180.93;180.82
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;18-Mai;181.33;181.06;180.93;180.82
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;19-Mai;181.33;181.06;180.93;180.82
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;20-Mai;181.33;181.06;180.93;180.82
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;21-Mai;181.33;181.06;180.93;180.82
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;22-Mai;181.33;181.06;180.93;180.82
"Nappe d'accompagnement de l'AYGUES (VILLEDIEU)
EARL SERRE DES MOINES";OUGC84-1688;OUGC84-1688;23-Mai;181.33;181.06;180.93;180.82
